state,city_latitude,city_longitude,date,time
AR,35.34928418079096,-94.3881813559322,2010-03-05,03:00:00
OH,39.5627,-84.2224,2010-03-05,12:50:00
NY,40.760914285714286,-73.53110340136055,2010-03-05,17:20:00
CT,41.8467,-73.0178,2010-03-05,18:30:00
AZ,33.50378574057038,-112.077080174793,2010-03-05,18:45:00
NH,44.1808,-71.9828,2010-03-05,19:10:00
WA,48.1077,-122.7945,2010-03-05,20:10:00
TX,31.411000000000005,-95.9872,2010-03-05,20:37:00
HI,20.744100000000003,-156.4475,2010-03-05,20:45:00
MI,42.8366,-83.0396,2010-03-05,21:00:00
HI,20.744100000000003,-156.4475,2010-03-05,21:00:00
NE,41.0052,-95.8978,2010-03-05,21:00:00
PA,39.962671354166666,-75.5873421875,2010-03-05,22:00:00
WA,47.9039,-122.5657,2010-03-05,22:00:00
MI,42.8366,-83.0396,2010-03-05,22:04:00
WA,47.035427578475336,-122.89460784753363,2010-03-05,22:35:00
IL,41.591,-88.0484,2010-03-05,23:00:00
WA,48.3108,-122.6322,2010-03-05,23:18:00
WA,46.59516351809955,-120.56786843891403,2010-03-06,02:10:00
VA,39.1578,-77.9772,2010-03-06,02:15:00
FL,28.28399440905874,-81.43865647558387,2010-03-06,12:55:00
WA,46.8213,-123.0356,2010-03-06,20:00:00
MO,38.9479829105474,-92.33776742323096,2009-04-01,19:30:00
LA,30.29189253731344,-89.8071303934871,2009-12-31,21:00:00
FL,30.388822727272725,-87.05986818181817,2010-01-13,17:40:00
TN,35.1494,-85.3384,2010-06-29,00:37:00
MO,39.0169,-94.292134,2010-07-01,23:30:00
SC,34.041311190233976,-80.97791691251273,2010-07-03,02:33:00
TX,30.5578,-100.6273,2010-07-07,15:00:00
ID,43.613,-111.12359999999998,2010-07-13,10:30:00
WA,48.08988867924528,-123.55176226415097,2010-07-29,19:30:00
WY,41.14267502095557,-104.80770083822296,2010-08-06,00:30:00
CO,37.26966539923954,-107.8670422053232,2010-08-13,22:00:00
IL,41.7124,-87.7478,2010-08-17,05:24:00
NY,42.0717,-73.9695,2010-08-19,11:54:00
CA,34.11927871747211,-118.25968125774472,2010-08-19,16:30:00
PA,40.1678,-80.2591,2010-08-21,10:45:00
NY,40.7033,-73.6718,2010-08-21,22:00:00
PA,40.2104,-74.8278,2010-08-22,19:00:00
IL,41.7124,-87.7478,2010-08-23,05:35:00
ID,43.60549990147784,-116.2386509359606,2010-08-24,08:00:00
CA,36.33741606022585,-119.29513381430364,2010-08-24,10:00:00
AZ,33.50378574057038,-112.077080174793,2010-08-24,18:12:00
AZ,32.69847852049911,-114.58248636363636,2010-08-24,19:40:00
TN,36.14108444607484,-86.78634372707263,2010-08-24,20:00:00
LA,30.4723,-90.771,2010-08-24,20:40:00
CA,40.57570363196125,-122.36129370460048,2010-08-24,21:15:00
OK,36.4242,-99.4043,2010-08-24,21:45:00
WA,47.3537,-122.1294,2010-08-24,22:00:00
WA,45.658570363636365,-122.59014654545454,2010-08-24,23:15:00
NJ,39.3610157480315,-74.42512440944881,2010-08-25,05:00:00
CO,38.44640714285714,-107.89109642857142,2010-08-25,05:30:00
TN,35.1494,-85.3384,2010-08-25,06:34:00
AZ,33.40788678459938,-111.75088054110302,2010-08-12,22:45:00
KS,39.0252,-95.5364,2010-08-12,23:00:00
VA,36.81995421052631,-76.08601184210526,2010-08-12,23:35:00
IL,42.1689,-87.8546,2010-08-13,00:01:00
WA,47.37895625,-122.220740625,2010-08-13,00:45:00
TX,26.1372,-97.6454,2010-08-13,00:52:00
WI,44.6611,-88.2634,2010-08-13,00:53:00
WA,48.08988867924528,-123.55176226415097,2010-08-13,01:40:00
WA,47.82752692307692,-122.27472403846151,2010-08-13,03:30:00
CA,33.51053191489362,-117.120514893617,2010-08-13,03:33:00
VA,37.9666,-79.8693,2010-08-13,04:30:00
IL,41.7124,-87.7478,2010-08-13,04:52:00
CA,34.2047,-118.573,2010-08-13,10:40:00
KS,37.6996695505618,-97.3295995505618,2010-08-13,12:00:00
NJ,40.544,-74.3521,2010-08-13,22:25:00
WA,47.8108,-122.5255,2010-08-13,22:25:00
WA,47.2123,-123.0971,2010-08-13,22:45:00
WA,46.27706458333333,-119.29308208333332,2010-08-13,23:00:00
NH,43.4229,-71.0192,2010-08-13,23:40:00
OR,45.9937,-123.9243,2010-08-13,23:43:00
AZ,33.587727468785474,-111.8958216799092,2010-08-13,23:54:00
NE,41.249867838765006,-96.03637804459692,2010-08-13,23:58:00
AR,36.3465,-93.5568,2010-08-13,00:00:00
MI,43.3393,-85.8318,2010-08-14,00:30:00
WA,48.1077,-122.7945,2010-08-14,02:30:00
WA,46.22376719745223,-119.17250815286624,2010-08-14,03:00:00
CA,39.2777,-123.228,2010-08-14,03:00:00
NC,34.7542,-76.9069,2010-08-14,03:20:00
OH,41.47122005873052,-81.64465288005421,2010-08-14,09:00:00
PA,40.1742,-79.5134,2010-08-14,11:04:00
WA,47.6295,-119.9887,2010-08-14,15:00:00
CA,34.17810939357907,-118.33001236623068,2010-08-14,18:10:00
CA,34.086600000000004,-118.34035,2010-08-14,20:00:00
NJ,40.6496,-74.3505,2010-08-14,20:10:00
WA,47.60567891170866,-122.33084005928434,2010-08-14,20:48:00
AZ,33.50378574057038,-112.077080174793,2011-01-02,19:12:00
CA,41.7817,-124.1332,2011-01-02,22:30:00
WA,47.483845200000005,-122.1572508,2011-01-03,05:15:00
NY,40.871,-73.051,2011-01-03,05:30:00
UT,40.3103,-110.0135,2011-01-03,17:10:00
TX,29.79057163636364,-95.78978218181815,2011-01-03,18:30:00
FL,29.655391353996738,-82.3572735725938,2011-01-03,19:30:00
RI,41.4443,-71.5317,2011-01-03,21:40:00
WA,46.9823,-123.8801,2011-01-03,22:00:00
CA,32.67538985507247,-117.09240144927536,2011-01-03,22:40:00
MO,37.6807,-92.6583,2011-01-04,02:00:00
IN,38.6717,-87.5128,2011-01-04,02:50:00
GA,31.16184642857143,-83.74752767857142,2011-01-04,19:40:00
AR,35.4224,-91.8009,2011-01-04,20:10:00
KY,37.8033,-84.8607,2011-01-04,20:17:00
CA,33.6206,-117.0867,2011-01-04,21:45:00
DE,39.0225,-75.5925,2011-01-04,22:25:00
CA,38.6741,-121.3768,2011-01-05,01:30:00
CA,37.76960492572322,-122.42365559030492,2011-01-05,06:00:00
CT,41.5695,-72.344,2010-11-21,15:45:00
IL,42.1597,-88.1414,2009-07-13,04:10:00
CA,33.86895981220657,-117.54791830985916,2009-07-13,11:10:00
AZ,33.50378574057038,-112.077080174793,2009-07-13,13:00:00
PA,41.3259,-74.8773,2009-07-13,17:15:00
IN,38.538,-86.6121,2009-07-13,20:40:00
IL,38.6136,-88.7689,2009-07-13,21:00:00
FL,25.77722564784053,-80.25922518272425,2009-07-13,22:00:00
MN,44.829402040816326,-93.06844897959184,2009-07-14,00:32:00
FL,29.201564271457087,-81.04377804391218,2009-07-14,04:10:00
IA,41.9138,-95.4844,2009-07-14,04:30:00
NV,36.02151851851852,-115.0508150097466,2009-07-14,09:15:00
NV,36.17359204545455,-116.01352272727271,2009-07-14,10:56:00
CA,32.83618741746148,-117.16250519075568,2009-07-14,12:35:00
TX,35.17297377850163,-101.87348175895764,2009-07-14,13:00:00
NM,32.354139318885444,-106.7495773993808,2009-07-14,21:20:00
CA,33.80135394736842,-117.83409342105264,2009-07-14,23:35:00
NC,35.2233,-82.7455,2009-07-15,00:00:00
PA,39.7818,-77.747,2009-07-15,05:30:00
WA,47.603223010752686,-122.17236688172044,2009-07-15,13:30:00
PA,40.0043,-76.8601,2009-07-15,21:20:00
WA,48.0706,-122.17120403225806,2009-07-15,22:00:00
WA,46.6544,-123.8203,2009-07-15,23:00:00
OR,44.05915592920354,-123.10563769911504,2009-07-15,23:28:00
WA,47.7421,-118.7097,2009-07-16,00:00:00
CA,33.8206,-118.034,2009-07-16,00:24:00
NY,43.2099,-78.569,2009-07-16,00:30:00
WA,47.37895625,-122.220740625,2009-07-16,10:22:00
TX,31.5864,-95.8448,2009-07-16,11:00:00
WA,47.9519,-117.4735,2009-07-16,15:00:00
TX,30.69934719101123,-96.3552468164794,2009-07-16,16:00:00
OK,36.39562427184467,-97.89881067961166,2009-07-16,21:00:00
OR,44.05915592920354,-123.10563769911504,2009-07-16,21:00:00
CO,39.67145672955974,-104.79753396226415,2009-07-16,22:16:00
WA,48.0706,-122.17120403225806,2009-07-16,22:50:00
MT,48.20002051282052,-114.30401846153846,2009-07-16,23:30:00
TX,33.21286376451078,-97.12269253731344,2009-11-12,23:15:00
TX,33.3103,-96.7673,2009-11-13,01:15:00
CA,34.226038,-119.036905,2009-11-13,03:00:00
KS,37.2928,-98.0149,2009-11-13,03:00:00
NY,43.2458,-76.3081,2009-11-13,17:00:00
FL,27.15972983870968,-80.21501854838709,2009-11-13,18:45:00
OH,39.177988417987706,-84.48937313706459,2009-11-13,19:00:00
KY,38.9986,-84.501,2009-11-13,19:35:00
GA,33.5637,-84.2112,2009-11-13,20:00:00
FL,28.66402078651685,-81.49437977528089,2009-11-13,20:15:00
CA,37.6155,-120.7016,2009-11-13,21:30:00
FL,27.35480054347826,-82.50858278985507,2009-11-13,22:30:00
OH,41.66789226973684,-83.6023917763158,2009-11-13,23:00:00
VA,37.24419848484849,-80.42296060606061,2009-11-14,17:45:00
ME,44.2537,-69.7929,2009-11-14,19:00:00
NC,34.93520087719298,-79.76726929824561,2009-11-14,19:00:00
TN,35.949673017170895,-84.01413319705642,2009-11-14,19:07:00
CA,36.58786153846154,-121.85991623931623,2009-11-14,20:36:00
KS,38.1958,-99.1059,2009-11-14,21:15:00
WI,43.81333471882641,-91.22315061124694,2009-11-14,23:40:00
WI,44.82250677466863,-91.50724364261168,2009-11-15,00:30:00
NY,40.75256378421113,-73.9844567179912,2009-11-15,02:30:00
NY,40.75256378421113,-73.9844567179912,2009-11-15,02:30:00
NY,42.9285,-76.5591,2009-11-15,14:05:00
ME,44.4662,-69.859,2009-11-15,19:00:00
TX,31.873931843575416,-102.3710377094972,2009-11-15,19:15:00
SC,33.71258733572282,-78.93877275985663,2009-11-15,19:15:00
CA,38.6159,-122.8616,2009-11-15,19:30:00
TX,31.873931843575416,-102.3710377094972,2009-11-15,20:00:00
NC,35.46032707692307,-79.15992430769231,2009-11-16,00:00:00
NY,40.7834,-72.89,2009-11-16,00:00:00
VA,38.6524,-78.4578,2009-11-16,17:05:00
MT,48.2034,-106.6114,2009-11-16,18:39:00
AZ,32.417513953488374,-111.21584883720932,2009-11-16,19:00:00
IL,41.4182,-87.774,2009-11-16,19:00:00
AZ,33.2487,-111.6343,2009-11-16,19:00:00
KY,37.8033,-84.8607,2009-02-13,22:15:00
PA,40.31863571428572,-75.13193928571428,2009-02-13,23:00:00
ME,46.1502,-68.2053,2009-02-14,00:00:00
PA,40.986,-75.2436,2009-02-14,02:00:00
AZ,33.50378574057038,-112.077080174793,2009-02-14,14:00:00
TX,30.3167016280526,-97.75799137271272,2009-02-14,16:00:00
WA,47.41990954773869,-120.30280854271358,2009-02-14,16:00:00
FL,25.982299999999995,-80.1405,2009-02-14,16:44:00
KS,38.90829803094233,-94.68816315049226,2009-02-14,17:23:00
CT,41.70539253731343,-72.67960895522388,2009-02-14,18:35:00
TN,36.3445,-82.2015,2009-02-14,19:45:00
WA,47.66379743589744,-122.69919743589745,2009-02-14,21:15:00
IL,41.88082154885885,-87.66846953246178,2009-02-14,23:35:00
TX,32.433858383233535,-99.74243323353294,2009-02-15,00:00:00
WA,48.5598,-122.4151,2009-02-15,03:15:00
NC,35.485226656151426,-80.60527902208202,2009-02-15,05:08:00
SC,33.6183,-80.2126,2009-02-15,05:30:00
TN,36.56671719298246,-87.39411859649124,2009-02-15,09:45:00
TX,30.2947,-98.3708,2009-02-15,10:45:00
MO,39.1925,-92.148,2009-02-15,15:45:00
CT,41.31511785714286,-72.92443422619047,2009-02-15,17:15:00
CT,41.6047,-72.8813,2009-02-15,19:00:00
SC,34.8987,-82.7073,2009-02-15,20:00:00
TX,30.103571004566213,-95.47392317351596,2009-02-15,21:00:00
WA,48.9533,-122.1283,2009-02-15,23:00:00
PA,40.59996334231806,-75.48421563342318,2009-02-15,23:00:00
MO,38.62698880773583,-90.30702881390803,2009-02-16,00:00:00
NC,35.6179,-82.40260000000002,2009-02-16,00:02:00
OH,39.8026,-84.0154,2009-09-17,01:00:00
CA,38.6159,-122.8616,2009-09-02,11:00:00
MN,45.636,-94.217,2009-12-20,05:40:00
TN,36.14108444607484,-86.78634372707263,2010-02-15,05:00:00
MI,42.8255,-82.5133,2010-03-21,02:45:00
WA,47.5240352,-122.0043232,2010-03-21,04:00:00
WA,47.5240352,-122.0043232,2010-03-21,04:00:00
WA,47.2771,-119.53360000000002,2010-03-26,08:30:00
KY,38.007439130434776,-85.6922920289855,2010-03-27,01:00:00
CA,34.17810939357907,-118.33001236623068,2010-03-28,21:50:00
VA,36.87154181034483,-76.27074676724138,2010-04-01,00:00:00
WA,45.658570363636365,-122.59014654545454,2010-04-02,15:55:00
NV,36.14597551358516,-115.18457488402916,2010-04-03,20:15:00
OH,39.99382762603116,-82.98248417965169,2010-04-06,04:32:00
CA,34.06284248175182,-117.76457459854016,2010-04-08,21:45:00
AZ,32.69847852049911,-114.58248636363636,2010-04-09,21:00:00
GA,33.451432835820896,-82.0322223880597,2010-04-10,13:00:00
RI,41.72018630952381,-71.41607738095237,2010-04-10,21:00:00
NY,43.0435,-76.2817,2010-04-12,00:00:00
TX,32.3814945054945,-96.8433956043956,2010-04-12,01:00:00
SC,33.53165833333333,-81.70142870370371,2010-04-13,08:30:00
MA,42.3775,-71.9453,2010-04-13,11:11:00
WA,47.1416,-119.2894,2010-04-13,20:30:00
VT,44.1496,-72.6544,2010-04-13,21:00:00
IL,40.1968,-88.3925,2010-04-13,21:50:00
WA,46.3215,-120.0156,2010-04-13,22:15:00
WA,46.3215,-120.0156,2010-04-13,22:15:00
MN,45.1832,-92.9466,2010-04-13,22:30:00
NJ,40.72474261083744,-74.06297906403941,2010-04-13,22:45:00
TX,30.3167016280526,-97.75799137271272,2009-03-06,00:30:00
NC,35.973405237154154,-79.99423399209486,2009-04-27,23:00:00
PA,40.444534542102026,-79.97341339889367,2009-06-09,20:40:00
CA,34.892414572864325,-117.04494522613064,2009-06-16,01:15:00
VT,44.3944,-72.5609,2009-06-21,23:00:00
VT,44.48448129032258,-73.22534580645161,2009-06-26,01:30:00
TN,36.56671719298246,-87.39411859649124,2009-06-30,21:00:00
WI,43.065156853713006,-87.96295263819096,2009-07-01,02:00:00
MN,46.6723,-95.7961,2009-07-02,23:30:00
WA,47.60567891170866,-122.33084005928434,2009-07-04,21:50:00
WA,47.60567891170866,-122.33084005928434,2009-07-04,22:30:00
MI,45.0767,-83.4556,2009-07-04,23:30:00
WV,39.5761,-79.7935,2009-07-10,00:30:00
CA,38.442850156739816,-122.71911818181816,2009-07-16,00:00:00
MO,38.5871,-91.5039,2009-07-16,14:20:00
WA,47.88597299999999,-122.074506,2009-07-18,15:00:00
WA,46.59516351809955,-120.56786843891403,2009-07-18,20:00:00
OR,44.64194676258992,-123.09791798561152,2009-07-18,21:15:00
NV,36.02151851851852,-115.0508150097466,2009-07-20,10:00:00
NJ,39.2733,-74.5876,2009-07-20,22:00:00
NY,42.4617,-75.0534,2009-07-24,20:15:00
MN,45.268,-92.9743,2009-07-27,14:00:00
NY,43.7405,-74.8898,2009-07-27,21:20:00
NY,43.7405,-74.8898,2009-07-27,21:20:00
WA,47.8108,-122.5255,2009-07-28,22:50:00
SC,33.71258733572282,-78.93877275985663,2009-07-29,22:00:00
WA,47.37895625,-122.220740625,2009-07-30,00:00:00
FL,27.90595,-82.28720875486381,2009-07-31,11:45:00
MO,38.2667,-94.3097,2009-07-31,21:30:00
NY,40.75256378421113,-73.9844567179912,2009-08-01,00:10:00
CA,37.36503118062564,-121.96226357214934,2009-08-01,13:00:00
RI,41.72018630952381,-71.41607738095237,2009-08-01,20:15:00
MI,42.59719636363637,-82.93858272727273,2009-08-01,22:30:00
FL,28.00877654729869,-82.4813833471331,2010-07-04,22:00:00
NE,41.4387,-96.0374,2010-07-04,22:00:00
IA,41.7536,-93.6927,2010-07-04,22:15:00
PA,41.7762,-77.9567,2010-07-04,22:20:00
OH,39.941805037783375,-83.80490419815281,2010-07-04,22:30:00
PA,42.099613379396985,-80.03725527638191,2010-07-04,22:30:00
OR,42.45166583577713,-123.34751319648096,2010-07-04,22:30:00
WA,47.59320484848485,-122.66208787878789,2010-07-04,22:35:00
OH,40.0171,-81.0761,2010-07-04,23:00:00
WA,48.0706,-122.17120403225806,2010-07-04,23:00:00
NJ,39.90200394736842,-74.99446842105263,2010-07-04,23:00:00
LA,29.2331,-90.0111,2010-07-04,23:35:00
WA,45.658570363636365,-122.59014654545454,2010-07-04,23:55:00
NC,35.2415,-81.0448,2010-07-04,23:59:00
VA,37.7691,-78.0091,2010-07-05,22:00:00
MI,41.8993,-84.0402,2010-07-06,01:00:00
MA,42.29033773584906,-71.07655471698114,2010-07-06,22:00:00
MA,41.8417,-69.9798,2010-07-06,22:15:00
MI,45.1127,-85.6166,2010-07-07,00:30:00
CA,39.3378375,-120.17326875,2010-07-07,22:00:00
OR,44.4807,-121.2399,2010-07-07,22:45:00
GA,33.96426005089059,-84.5161530534351,2010-07-08,22:30:00
WA,47.60567891170866,-122.33084005928434,2010-07-08,22:44:00
WA,45.658570363636365,-122.59014654545454,2010-07-08,23:00:00
MT,47.0871,-112.1524,2010-07-09,15:38:00
ME,44.9591,-70.6669,2010-07-09,19:00:00
WA,45.658570363636365,-122.59014654545454,2010-07-09,20:15:00
MO,37.19130910746812,-93.28695318761385,2010-07-09,21:45:00
WA,45.658570363636365,-122.59014654545454,2010-07-09,22:00:00
MA,42.29033773584906,-71.07655471698114,2010-07-09,22:15:00
IL,41.874,-88.0038,2010-07-09,22:34:00
IL,38.9093,-90.16,2010-07-09,23:00:00
OH,40.0337,-83.1319,2010-07-09,23:00:00
PA,40.5631,-80.2072,2010-07-09,23:55:00
PA,41.1282,-76.522,2010-07-10,00:00:00
PA,41.1282,-76.522,2010-07-10,00:50:00
NC,35.83034125381857,-78.64303134546421,2010-07-10,02:00:00
MD,38.7742,-76.0759,2010-06-04,02:00:00
PA,40.6879,-76.256,2010-06-07,23:30:00
NJ,41.1729,-74.3791,2010-06-14,22:15:00
WA,47.603223010752686,-122.17236688172044,2010-06-15,10:00:00
NH,43.7574,-71.6881,2010-06-19,21:15:00
GA,33.9978,-83.71239999999999,2010-06-20,22:00:00
CA,38.24584210526316,-122.64144649122808,2010-06-21,23:00:00
OH,39.8026,-84.0154,2010-06-22,12:30:00
AZ,34.56829220338983,-112.42721661016948,2010-06-22,22:00:00
UT,41.23240188679245,-111.97078092243189,2010-06-23,03:00:00
AZ,32.69847852049911,-114.58248636363636,2010-06-23,04:03:00
FL,28.00877654729869,-82.4813833471331,2010-06-23,18:20:00
WA,47.035427578475336,-122.89460784753363,2010-06-23,21:30:00
OR,45.31020000000001,-122.967,2010-06-23,22:30:00
WA,47.425,-122.4586,2010-06-23,23:00:00
NY,41.1696,-73.7692,2010-06-23,23:30:00
CA,36.74961340180973,-119.79445837613108,2010-06-24,06:25:00
WA,47.60567891170866,-122.33084005928434,2010-06-24,15:00:00
NJ,40.3014,-74.0705,2010-06-24,21:15:00
CA,40.57570363196125,-122.36129370460048,2010-06-24,21:40:00
PA,40.4,-75.9077,2010-06-24,22:00:00
MD,39.5678,-76.6026,2010-06-24,22:00:00
MD,39.262,-76.82965,2010-06-24,22:00:00
PA,39.9547,-77.8984,2010-06-24,22:05:00
IA,41.59,-93.8604,2010-06-24,22:15:00
NC,36.4081,-81.4431,2010-06-24,22:30:00
WA,46.98295,-122.9658,2010-06-24,23:16:00
SC,32.7863,-80.1055,2010-06-24,23:42:00
PA,40.2884,-75.341,2010-06-24,00:00:00
FL,28.37213223684211,-82.2346822368421,2010-06-25,00:20:00
NV,36.14597551358516,-115.18457488402916,2010-06-25,00:37:00
FL,28.190701639344265,-82.74938032786885,2010-06-25,04:51:00
CA,34.5752964544722,-118.1908773569702,2010-06-25,10:28:00
CA,34.0502,-118.52970000000002,2010-01-06,20:00:00
GA,34.9213,-85.1486,2010-01-06,20:50:00
AR,35.244200000000006,-91.73134838709676,2010-01-06,21:15:00
CT,41.2686,-72.9651,2010-01-07,00:00:00
NY,40.90287741935485,-72.41256451612902,2010-01-07,05:15:00
MA,42.02150000000001,-71.2188,2010-01-07,06:15:00
MA,41.3868,-70.535,2010-01-07,17:30:00
NH,42.801,-71.3085,2010-01-07,17:45:00
MA,42.3561,-71.7882,2010-01-07,19:34:00
CT,41.2922,-72.4616,2010-01-07,23:45:00
TX,32.74023188229325,-97.33552857432775,2010-01-08,19:00:00
TX,30.067444827586204,-95.64934597701148,2010-01-08,19:00:00
HI,21.3454,-158.0842,2010-01-08,21:35:00
FL,27.28487070938215,-80.36743913043478,2010-01-08,21:52:00
CO,40.0222423857868,-105.25553350253809,2010-01-08,23:00:00
NJ,40.55668055555556,-74.28641388888889,2010-01-09,18:05:00
WA,47.60567891170866,-122.33084005928434,2010-01-09,19:00:00
CA,36.9416,-121.7746,2010-01-09,20:00:00
MI,42.17,-83.7819,2010-01-09,20:45:00
NY,42.90550146611642,-78.85560749348393,2010-01-09,21:30:00
HI,21.3454,-158.0842,2010-01-09,21:35:00
OH,39.177988417987706,-84.48937313706459,2010-01-09,22:00:00
KY,37.05651016949152,-88.64436271186442,2010-01-09,23:55:00
MA,41.9082,-71.1031,2010-01-10,00:00:00
MA,42.0744,-71.6385,2010-01-10,00:30:00
TX,30.51487920087576,-97.66993125342093,2010-01-10,05:45:00
CA,33.79409344262295,-116.94998852459015,2010-01-10,09:43:00
MA,41.9718,-71.1894,2010-01-10,10:30:00
MD,39.6969,-78.1765,2010-01-10,11:30:00
NC,35.778995036764705,-78.8086174632353,2010-01-10,14:00:00
NM,33.0691,-106.0075,2010-01-10,18:45:00
LA,30.4978,-92.3906,2010-01-10,19:00:00
MO,38.2667,-94.3097,2010-01-10,20:00:00
CA,34.6705011627907,-120.44928604651165,2010-01-10,20:00:00
KS,37.6478,-98.723,2010-01-10,20:55:00
CA,40.78382325581396,-124.1622023255814,2010-03-06,20:00:00
OR,44.9929,-122.76590000000002,2010-03-06,20:35:00
VA,38.85273512974052,-77.31120419161677,2010-03-06,20:45:00
MI,41.8202,-86.2404,2010-03-06,21:00:00
NJ,40.8943,-73.9801,2010-03-06,21:30:00
ME,43.2124,-70.6366,2010-03-06,23:30:00
NC,35.2428,-81.084,2010-03-07,19:00:00
FL,28.7152647398844,-81.39424084778419,2010-03-07,20:00:00
NY,43.11880939226519,-76.19088342541437,2010-03-07,21:17:00
MT,46.87764227005871,-114.02785929549904,2010-03-07,21:20:00
TN,36.0428,-89.3916,2010-03-08,15:45:00
WI,44.5221520367183,-88.02955502008031,2010-03-08,19:20:00
OH,41.446,-81.0426,2010-03-09,02:35:00
TX,31.5002,-96.9476,2010-03-09,03:00:00
PA,40.6376345276873,-75.38272638436482,2010-03-09,07:57:00
PA,40.6376345276873,-75.38272638436482,2010-03-09,18:00:00
TX,29.49234812109108,-98.5189290376833,2010-03-09,20:50:00
CA,33.8439,-118.0336,2010-03-09,21:30:00
MT,47.0666,-114.423,2010-03-10,00:23:00
CA,33.834235557331205,-117.88519912105474,2010-03-10,00:45:00
NC,36.0767,-81.174,2010-03-10,02:40:00
IL,38.8942,-88.1029,2010-03-10,03:00:00
CA,37.724879487179486,-121.76793589743588,2010-03-10,19:00:00
TX,29.0631,-98.084,2010-03-11,10:00:00
PA,40.21149485294117,-77.21112720588235,2010-03-11,19:00:00
MT,48.5574,-109.6904,2010-03-11,19:30:00
MT,48.5574,-109.6904,2010-03-11,19:30:00
OH,39.8612,-83.6688,2010-03-12,00:00:00
WA,47.482364,-122.2792,2010-03-12,19:10:00
PA,42.099613379396985,-80.03725527638191,2010-03-12,19:56:00
PA,42.099613379396985,-80.03725527638191,2010-03-12,19:56:00
CA,34.18106166883963,-118.38596049543678,2010-03-12,21:00:00
FL,30.395552631578948,-86.47022,2010-03-12,21:00:00
FL,30.395552631578948,-86.47022,2010-03-12,21:10:00
FL,30.768727027027023,-86.54095765765766,2010-03-12,21:20:00
IN,41.59684651162791,-87.48822248062015,2010-08-25,08:25:00
SC,34.813724083769635,-82.58684502617801,2010-08-25,17:30:00
KS,38.7634,-95.84,2010-08-25,20:23:00
TN,36.14108444607484,-86.78634372707263,2010-08-25,20:30:00
IL,41.6574,-87.6798,2010-08-25,20:35:00
MI,43.22008137535816,-86.22742693409742,2010-08-25,21:35:00
SD,43.1284,-96.5306,2010-08-25,22:00:00
UT,40.6197,-111.8049,2010-08-25,22:06:00
ID,43.63692517482518,-116.72945104895103,2010-08-25,22:39:00
UT,40.6884675,-111.53126,2010-08-26,00:00:00
